2017-07-04 17:25:23 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwswW0Djk4Kh31n_r6c_LKFE","card_id":2377362,"uu_code":"1a348a8a2e3222cdf3ca9ed1860fe3e21499160318.13853","module":"vip","scene":"\u53e4\u57ce\u70e4\u5427\u97e9\u9910\u5385"}
2017-07-04 17:42:59 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwsLIpUFam40b35kR63zP-is","card_id":2377361,"uu_code":"79feac2d268b842d026b18a92e14fd8d1499161374.706767","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:43:04 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwsLIpUFam40b35kR63zP-is","card_id":2377361,"uu_code":"9b86ecf4a2def2ffcf29d8554a763e4e1499161379.709276","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:43:09 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwtaHKrrbiDXLkCAwQWMOwEM","card_id":2377361,"uu_code":"a6109e02e6a81063af21437c569ea0fd1499161384.71115","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:43:14 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwtaHKrrbiDXLkCAwQWMOwEM","card_id":2377361,"uu_code":"4cca38a6bd9255cc9f4b8a54d064d9621499161389.713509","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:43:19 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwol06yh4OO8JxOP3RSBtYPY","card_id":2377361,"uu_code":"ffe4d89a8f10d25e5fcbdbc0d6cebe2d1499161394.71657","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:43:24 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwol06yh4OO8JxOP3RSBtYPY","card_id":2377361,"uu_code":"9e2737d5aaf0e6c39b4df453c316c32d1499161399.718806","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:43:29 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwol06yh4OO8JxOP3RSBtYPY","card_id":2377361,"uu_code":"81d4243ec7d35752dba19a8bb25d51081499161404.721967","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:43:34 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwol06yh4OO8JxOP3RSBtYPY","card_id":2377361,"uu_code":"51c704c638e56038037ec15b12b6abf91499161409.723893","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:43:39 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwol06yh4OO8JxOP3RSBtYPY","card_id":2377361,"uu_code":"e076a5e93163ba29b1d3ebd98c2f61ff1499161414.726455","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:43:44 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwol06yh4OO8JxOP3RSBtYPY","card_id":2377361,"uu_code":"760aafe2154e7e7adf55f5e15ca45e1f1499161419.728815","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:43:49 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwol06yh4OO8JxOP3RSBtYPY","card_id":2377361,"uu_code":"fc15b155a478d3d453491c687dd030891499161424.731213","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:43:54 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwol06yh4OO8JxOP3RSBtYPY","card_id":2377361,"uu_code":"af278171421761ca44c735db1867758c1499161429.733119","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:43:59 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwol06yh4OO8JxOP3RSBtYPY","card_id":2377361,"uu_code":"a5bc9bc553736a9effcc8bc51fd9364a1499161434.736425","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:44:04 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwol06yh4OO8JxOP3RSBtYPY","card_id":2377361,"uu_code":"56715c9856140b0edc0a5f982fffc76d1499161439.738299","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:44:09 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwlIHv3IuDOILXPQjHr3R8jE","card_id":2377361,"uu_code":"13c14424f2e088a4ec72f174700a6e321499161444.743723","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:44:14 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwlIHv3IuDOILXPQjHr3R8jE","card_id":2377361,"uu_code":"d12ff713a6b451868f6a31757afe48211499161449.747849","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:44:19 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwlIHv3IuDOILXPQjHr3R8jE","card_id":2377361,"uu_code":"58d4cba6bc367053765bc4748632892c1499161454.752096","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:44:24 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwlIHv3IuDOILXPQjHr3R8jE","card_id":2377361,"uu_code":"73cc771b479362d3acae11ac17ac1e3e1499161459.75467","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:44:29 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwlIHv3IuDOILXPQjHr3R8jE","card_id":2377361,"uu_code":"972f0aa5a78d8204e69214e0f0cd95931499161464.756173","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:44:34 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwlIHv3IuDOILXPQjHr3R8jE","card_id":2377361,"uu_code":"ffba3e0bd0c8513fb5ef238471a19f381499161469.759602","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:44:39 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwlIHv3IuDOILXPQjHr3R8jE","card_id":2377361,"uu_code":"949599c54212de3d38f643514dafeedf1499161474.762212","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:44:44 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwlIHv3IuDOILXPQjHr3R8jE","card_id":2377361,"uu_code":"a5ac366a8e9c03d57702e42fcd16dc051499161479.767751","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:44:49 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwlIHv3IuDOILXPQjHr3R8jE","card_id":2377361,"uu_code":"80ffc80951e878885fbb16e60f7c41a31499161484.769374","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:44:54 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwlIHv3IuDOILXPQjHr3R8jE","card_id":2377361,"uu_code":"9fa6e97e8f3018b9810a17a64ae0f5141499161489.771289","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:44:59 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwlIHv3IuDOILXPQjHr3R8jE","card_id":2377361,"uu_code":"45f53cfdbb796c0df89d0ca755759bfa1499161494.778416","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:45:04 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwlIHv3IuDOILXPQjHr3R8jE","card_id":2377361,"uu_code":"2ca184fafe0984ace76d1d883113b5ea1499161499.781151","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:45:09 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwsPYjlfrGZ7EE1TITc-Q5Cg","card_id":2377361,"uu_code":"39dd109e062145ca413846a49f11b7041499161504.782603","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:45:14 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwsPYjlfrGZ7EE1TITc-Q5Cg","card_id":2377361,"uu_code":"dd43aa73a52e71c162ce5a8bd063c2511499161509.785052","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:45:19 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwsPYjlfrGZ7EE1TITc-Q5Cg","card_id":2377361,"uu_code":"3d206fdca973a17d97c20f34afaa52da1499161514.787276","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:45:24 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwsPYjlfrGZ7EE1TITc-Q5Cg","card_id":2377361,"uu_code":"3ff4a839212f86f759fc723bad7793f51499161519.790021","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:45:29 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwsPYjlfrGZ7EE1TITc-Q5Cg","card_id":2377361,"uu_code":"b6eaf9036ab77440689cac23b93bc0051499161524.791205","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:45:34 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwsPYjlfrGZ7EE1TITc-Q5Cg","card_id":2377361,"uu_code":"fd7adca6acf8816dd75774be116af16c1499161529.795386","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:45:39 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwgD0P7SAcb1opqRRhWcEUto","card_id":2377361,"uu_code":"3de83b73bd26cb76d343a219f2fef7301499161534.799299","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:45:44 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwgD0P7SAcb1opqRRhWcEUto","card_id":2377361,"uu_code":"6805834c6e891143d75a1cc0fa5c47001499161539.802981","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:45:49 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwgD0P7SAcb1opqRRhWcEUto","card_id":2377361,"uu_code":"68883a9fc09d8c7a60308de13561be381499161544.806042","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:45:54 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwgD0P7SAcb1opqRRhWcEUto","card_id":2377361,"uu_code":"0ff873381153b048138f14d3495af6f91499161549.80985","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:45:59 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwgD0P7SAcb1opqRRhWcEUto","card_id":2377361,"uu_code":"abc54028bbd663f392c4e78cd214027e1499161554.811855","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:46:04 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwgD0P7SAcb1opqRRhWcEUto","card_id":2377361,"uu_code":"aa735bcaebefed02bdb0d472481ce00a1499161559.815043","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:46:09 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwlk6CUUhmkk5JW44EMTOGyM","card_id":2377361,"uu_code":"dc0004ae70c97d730cc6553718543d281499161564.816687","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:46:14 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwlk6CUUhmkk5JW44EMTOGyM","card_id":2377361,"uu_code":"0f0d16786e078b250dae5de6571923121499161569.818087","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:46:19 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwlk6CUUhmkk5JW44EMTOGyM","card_id":2377361,"uu_code":"609ef57d499562de327354c5065f041f1499161574.822181","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:46:24 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwlk6CUUhmkk5JW44EMTOGyM","card_id":2377361,"uu_code":"1923ee718bfb40bc012e5fbe4d91203a1499161579.823603","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:46:29 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwlk6CUUhmkk5JW44EMTOGyM","card_id":2377361,"uu_code":"26232371107ee47407e751778fa775bd1499161584.825791","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:46:34 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwlk6CUUhmkk5JW44EMTOGyM","card_id":2377361,"uu_code":"d9f4dc3bd4d9d8dda10a2a9974ac020d1499161589.827956","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:46:39 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwlk6CUUhmkk5JW44EMTOGyM","card_id":2377361,"uu_code":"42a3493f861cd79093d41ea1c450566f1499161594.831736","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:46:44 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwlk6CUUhmkk5JW44EMTOGyM","card_id":2377361,"uu_code":"09a041b4d7ede488fbaa85349fcf3c321499161599.835479","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:46:49 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwlk6CUUhmkk5JW44EMTOGyM","card_id":2377361,"uu_code":"aea5f69f4a95a1966829278f3a8bcaa31499161604.83918","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:46:54 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwlk6CUUhmkk5JW44EMTOGyM","card_id":2377361,"uu_code":"2d5a4da15bc74b142df35aa56e7b9d181499161609.842645","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:46:59 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwjZwqAGHMbFhLrpUFiTKQ4E","card_id":2377361,"uu_code":"973a312c2702e9a57863816f94dcb40e1499161614.844575","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:47:04 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwjZwqAGHMbFhLrpUFiTKQ4E","card_id":2377361,"uu_code":"924644dae1439f21eae42a56a13c05401499161619.88067","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:47:09 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwjZwqAGHMbFhLrpUFiTKQ4E","card_id":2377361,"uu_code":"d04f94657a51196c43812bc8c87a39ce1499161624.881482","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:47:14 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwjZwqAGHMbFhLrpUFiTKQ4E","card_id":2377361,"uu_code":"c6b0a54adfb27a97be008ba7d5a3067d1499161629.883662","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:47:19 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwtoRBDgSs7Y1Uwn44XkR4ic","card_id":2377361,"uu_code":"5fe550ecbad812c224d5092e673583631499161634.884789","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:47:24 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwtoRBDgSs7Y1Uwn44XkR4ic","card_id":2377361,"uu_code":"ce1254a39c97dd78daf522f3629e0c231499161639.886043","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:47:29 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwtoRBDgSs7Y1Uwn44XkR4ic","card_id":2377361,"uu_code":"08ebeaf1ed2b8979be31e43c7da8a4da1499161644.888417","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:47:34 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwtoRBDgSs7Y1Uwn44XkR4ic","card_id":2377361,"uu_code":"91371212d31e8d9a60442d6b9e87165f1499161649.890867","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:47:39 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwoH0mCmptDpUJnRJyjbe7RY","card_id":2377361,"uu_code":"217bb4b77fa427130c96131cc0884e641499161654.891512","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:47:44 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwoH0mCmptDpUJnRJyjbe7RY","card_id":2377361,"uu_code":"1ae15cc3a2829c0bb42f2e22112b7f7b1499161659.892604","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:47:49 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwoH0mCmptDpUJnRJyjbe7RY","card_id":2377361,"uu_code":"d125537961a6901c7c837cb51d65769a1499161664.894127","module":"vip","scene":"\u6cf0\u9910\u5385"}
